# ============================================
# GAP SWEEP — Modules B & C
# Adaptive Heating + Adaptive Cooldown
# ============================================
# RUN_ID: GAP_SWEEP_005
# GAP_DISTANCE: 3-6um
# MATERIAL_PAIR: SiO2-SiO2
# SPACER_TYPE: microspheres
# RUNS_PER_GAP: 5
# HEAT_MODE: ADAPTIVE (detect steady state via dV/dt)
# HEAT_MIN_MS: 300000
# HEAT_MAX_MS: 1500000
# SS_THRESHOLD: 0.050 mV/s
# SS_WINDOW: 30 sec
# SS_HOLD: 60 sec
# PLATEAU_TIME: 180 sec
# COOL_MODE: ADAPTIVE (wait for ambient)
# COOL_THRESHOLD_C: 3.0
#
# [OK] Heater pins configured, both OFF
# I2C_SCAN_START
#   FOUND 0x48
#   Devices: 1
# I2C_SCAN_END
# ADS1115 init attempt 1/5: SUCCESS
# [OK] ADS1115 GAIN_ONE
# [OK] DHT11: 24.4 C
# SENSOR_VERIFY_START
#   Sample 1: V01=-6.50mV V23=-1.25mV Tt=28.5C Tb=26.5C Tamb=24.4C
#   Sample 2: V01=-6.25mV V23=-1.25mV Tt=29.0C Tb=29.0C Tamb=24.4C
#   Sample 3: V01=-6.25mV V23=-1.25mV Tt=28.7C Tb=29.2C Tamb=24.4C
# SENSOR_VERIFY_END
#
# ============================================
# DIAGNOSTICS COMPLETE
# Starting run 1/3...
# ============================================
time_ms,phase,run,phase_time_ms,sample_num,Vtop_mV,Vbot_mV,Tt_C,Tb_C,dT_C,Vheater_V,Tamb_C,dVdt_mVs
228579,WAIT_AMBIENT,1,222000,223,6.5000,4.6250,28.00,27.25,0.75,-1.00,24.3,-1.0000
229579,WAIT_AMBIENT,1,223000,224,6.5000,4.6250,28.25,27.50,0.75,-1.00,24.2,-1.0000
230579,WAIT_AMBIENT,1,224000,225,6.5000,4.6250,28.00,26.75,1.25,-1.00,24.2,-1.0000
231579,WAIT_AMBIENT,1,225000,226,6.5000,4.6250,28.25,27.25,1.00,-1.00,24.2,-1.0000
232579,WAIT_AMBIENT,1,226000,227,6.5000,4.6250,28.50,27.25,1.25,-1.00,24.2,-1.0000
233579,WAIT_AMBIENT,1,227000,228,6.5000,4.6250,28.25,27.25,1.00,-1.00,24.2,-1.0000
234579,WAIT_AMBIENT,1,228000,229,6.5000,4.6250,28.00,28.25,-0.25,-1.00,24.3,-1.0000
235579,WAIT_AMBIENT,1,229000,230,6.5000,4.6250,28.25,27.50,0.75,-1.00,24.3,-1.0000
236579,WAIT_AMBIENT,1,230000,231,6.3750,4.7500,28.25,28.50,-0.25,-1.00,24.2,-1.0000
237579,WAIT_AMBIENT,1,231000,232,6.3750,4.7500,28.25,27.50,0.75,-1.00,24.2,-1.0000
238579,WAIT_AMBIENT,1,232000,233,6.3750,4.7500,27.75,27.00,0.75,-1.00,24.2,-1.0000
239579,WAIT_AMBIENT,1,233000,234,6.3750,4.7500,28.00,27.75,0.25,-1.00,24.2,-1.0000
240579,WAIT_AMBIENT,1,234000,235,6.3750,4.7500,28.25,27.25,1.00,-1.00,24.2,-1.0000
241579,WAIT_AMBIENT,1,235000,236,6.3750,4.7500,28.00,27.00,1.00,-1.00,24.2,-1.0000
242579,WAIT_AMBIENT,1,236000,237,6.3750,4.7500,28.50,27.50,1.00,-1.00,24.2,-1.0000
243579,WAIT_AMBIENT,1,237000,238,6.3750,4.7500,28.00,27.00,1.00,-1.00,24.2,-1.0000
244579,WAIT_AMBIENT,1,238000,239,6.3750,4.7500,27.50,27.00,0.50,-1.00,24.2,-1.0000
245579,WAIT_AMBIENT,1,239000,240,6.3750,4.8750,28.50,27.75,0.75,-1.00,24.2,-1.0000
246579,WAIT_AMBIENT,1,240000,241,6.3750,4.8750,28.00,27.75,0.25,-1.00,24.2,-1.0000
247579,WAIT_AMBIENT,1,241000,242,6.2500,4.7500,28.00,27.50,0.50,-1.00,24.2,-1.0000
248579,WAIT_AMBIENT,1,242000,243,6.2500,4.7500,28.25,27.25,1.00,-1.00,24.2,-1.0000
249579,WAIT_AMBIENT,1,243000,244,6.2500,4.8750,28.50,27.00,1.50,-1.00,24.2,-1.0000
250579,WAIT_AMBIENT,1,244000,245,6.2500,4.8750,28.50,27.25,1.25,-1.00,24.2,-1.0000
251579,WAIT_AMBIENT,1,245000,246,6.2500,4.8750,28.00,27.50,0.50,-1.00,24.2,-1.0000
252579,WAIT_AMBIENT,1,246000,247,6.2500,4.8750,28.50,27.25,1.25,-1.00,24.2,-1.0000
253579,WAIT_AMBIENT,1,247000,248,6.2500,4.8750,28.00,27.50,0.50,-1.00,24.2,-1.0000
254579,WAIT_AMBIENT,1,248000,249,6.2500,4.8750,28.25,28.00,0.25,-1.00,24.2,-1.0000
255579,WAIT_AMBIENT,1,249000,250,6.2500,4.8750,27.75,28.50,-0.75,-1.00,24.2,-1.0000
256579,WAIT_AMBIENT,1,250000,251,6.1250,4.8750,28.00,27.00,1.00,-1.00,24.2,-1.0000
257579,WAIT_AMBIENT,1,251000,252,6.1250,4.8750,28.25,27.00,1.25,-1.00,24.2,-1.0000
258579,WAIT_AMBIENT,1,252000,253,6.1250,4.8750,28.25,27.25,1.00,-1.00,24.2,-1.0000
259579,WAIT_AMBIENT,1,253000,254,6.1250,4.8750,28.25,27.25,1.00,-1.00,24.2,-1.0000
260579,WAIT_AMBIENT,1,254000,255,6.1250,4.8750,28.00,27.25,0.75,-1.00,24.2,-1.0000
261579,WAIT_AMBIENT,1,255000,256,6.1250,4.8750,28.50,27.25,1.25,-1.00,24.2,-1.0000
262579,WAIT_AMBIENT,1,256000,257,6.1250,5.0000,28.50,28.25,0.25,-1.00,24.2,-1.0000
263579,WAIT_AMBIENT,1,257000,258,6.1250,5.0000,29.00,27.50,1.50,-1.00,24.2,-1.0000
264579,WAIT_AMBIENT,1,258000,259,6.0000,5.0000,28.25,27.75,0.50,-1.00,24.2,-1.0000
265579,WAIT_AMBIENT,1,259000,260,6.0000,5.0000,28.75,27.75,1.00,-1.00,24.2,-1.0000
266579,WAIT_AMBIENT,1,260000,261,6.0000,5.0000,28.00,28.25,-0.25,-1.00,24.2,-1.0000
267579,WAIT_AMBIENT,1,261000,262,6.0000,5.0000,28.50,27.25,1.25,-1.00,24.2,-1.0000
268579,WAIT_AMBIENT,1,262000,263,6.0000,5.0000,28.25,27.00,1.25,-1.00,24.2,-1.0000
269579,WAIT_AMBIENT,1,263000,264,6.0000,5.0000,28.50,28.25,0.25,-1.00,24.2,-1.0000
270579,WAIT_AMBIENT,1,264000,265,6.0000,5.0000,28.50,27.00,1.50,-1.00,24.2,-1.0000
271579,WAIT_AMBIENT,1,265000,266,6.0000,5.0000,28.00,28.00,0.00,-1.00,24.2,-1.0000
272579,WAIT_AMBIENT,1,266000,267,5.8750,5.0000,28.00,27.25,0.75,-1.00,24.2,-1.0000
273579,WAIT_AMBIENT,1,267000,268,6.0000,5.1250,28.25,27.50,0.75,-1.00,24.2,-1.0000
274579,WAIT_AMBIENT,1,268000,269,5.8750,5.1250,28.25,27.25,1.00,-1.00,24.2,-1.0000
275579,WAIT_AMBIENT,1,269000,270,5.8750,5.1250,27.75,28.00,-0.25,-1.00,24.2,-1.0000
276579,WAIT_AMBIENT,1,270000,271,5.8750,5.1250,28.25,27.00,1.25,-1.00,24.2,-1.0000
277579,WAIT_AMBIENT,1,271000,272,5.8750,5.0000,28.25,28.00,0.25,-1.00,24.2,-1.0000
278579,WAIT_AMBIENT,1,272000,273,5.8750,5.1250,27.75,27.00,0.75,-1.00,24.2,-1.0000
279579,WAIT_AMBIENT,1,273000,274,5.8750,5.1250,27.25,27.75,-0.50,-1.00,24.2,-1.0000
280579,WAIT_AMBIENT,1,274000,275,5.7500,5.1250,28.50,27.50,1.00,-1.00,24.2,-1.0000
281579,WAIT_AMBIENT,1,275000,276,5.8750,5.1250,28.00,27.25,0.75,-1.00,24.2,-1.0000
282579,WAIT_AMBIENT,1,276000,277,5.7500,5.1250,28.00,27.50,0.50,-1.00,24.2,-1.0000
283579,WAIT_AMBIENT,1,277000,278,5.8750,5.1250,28.25,27.00,1.25,-1.00,24.2,-1.0000
284579,WAIT_AMBIENT,1,278000,279,5.7500,5.1250,28.00,28.00,0.00,-1.00,24.2,-1.0000
285579,WAIT_AMBIENT,1,279000,280,5.7500,5.1250,27.75,27.00,0.75,-1.00,24.2,-1.0000
286579,WAIT_AMBIENT,1,280000,281,5.7500,5.1250,28.00,27.25,0.75,-1.00,24.2,-1.0000
287579,WAIT_AMBIENT,1,281000,282,5.7500,5.1250,28.25,28.00,0.25,-1.00,24.2,-1.0000
288579,WAIT_AMBIENT,1,282000,283,5.7500,5.1250,27.75,27.75,0.00,-1.00,24.2,-1.0000
289579,WAIT_AMBIENT,1,283000,284,5.7500,5.2500,28.50,27.75,0.75,-1.00,24.2,-1.0000
290579,WAIT_AMBIENT,1,284000,285,5.6250,5.2500,28.50,27.00,1.50,-1.00,24.2,-1.0000
291579,WAIT_AMBIENT,1,285000,286,5.6250,5.2500,28.00,27.50,0.50,-1.00,24.2,-1.0000
292579,WAIT_AMBIENT,1,286000,287,5.6250,5.2500,27.75,27.25,0.50,-1.00,24.2,-1.0000
293579,WAIT_AMBIENT,1,287000,288,5.6250,5.2500,27.75,27.50,0.25,-1.00,24.2,-1.0000
294579,WAIT_AMBIENT,1,288000,289,5.6250,5.2500,28.00,27.25,0.75,-1.00,24.2,-1.0000
295579,WAIT_AMBIENT,1,289000,290,5.6250,5.2500,28.25,26.75,1.50,-1.00,24.2,-1.0000
296579,WAIT_AMBIENT,1,290000,291,5.6250,5.2500,28.25,27.50,0.75,-1.00,24.2,-1.0000
297579,WAIT_AMBIENT,1,291000,292,5.6250,5.2500,28.25,28.00,0.25,-1.00,24.2,-1.0000
298579,WAIT_AMBIENT,1,292000,293,5.6250,5.2500,28.00,27.75,0.25,-1.00,24.1,-1.0000
299579,WAIT_AMBIENT,1,293000,294,5.6250,5.2500,28.00,27.75,0.25,-1.00,24.1,-1.0000
300579,WAIT_AMBIENT,1,294000,295,5.5000,5.2500,28.25,27.75,0.50,-1.00,24.1,-1.0000
301579,WAIT_AMBIENT,1,295000,296,5.5000,5.2500,28.50,26.75,1.75,-1.00,24.1,-1.0000
302579,WAIT_AMBIENT,1,296000,297,5.5000,5.2500,28.25,28.00,0.25,-1.00,24.1,-1.0000
303579,WAIT_AMBIENT,1,297000,298,5.5000,5.2500,28.00,27.25,0.75,-1.00,24.1,-1.0000
304579,WAIT_AMBIENT,1,298000,299,5.5000,5.2500,28.75,27.75,1.00,-1.00,24.1,-1.0000
305579,WAIT_AMBIENT,1,299000,300,5.5000,5.2500,27.75,28.25,-0.50,-1.00,24.1,-1.0000
306579,WAIT_AMBIENT,1,300000,301,5.5000,5.2500,28.50,28.00,0.50,-1.00,24.1,-1.0000
# WAIT_STATUS: 5.0 min, Tt=28.5C Tb=28.0C Tamb=24.1C ** Remove cork to speed up! **
307579,WAIT_AMBIENT,1,301000,302,5.5000,5.2500,28.00,27.50,0.50,-1.00,24.2,-1.0000
308579,WAIT_AMBIENT,1,302000,303,5.3750,5.3750,28.25,27.50,0.75,-1.00,24.2,-1.0000
309579,WAIT_AMBIENT,1,303000,304,5.3750,5.2500,28.75,27.75,1.00,-1.00,24.2,-1.0000
310579,WAIT_AMBIENT,1,304000,305,5.3750,5.3750,28.25,27.25,1.00,-1.00,24.2,-1.0000
311579,WAIT_AMBIENT,1,305000,306,5.3750,5.3750,28.00,27.75,0.25,-1.00,24.1,-1.0000
312579,WAIT_AMBIENT,1,306000,307,5.2500,5.3750,28.00,27.50,0.50,-1.00,24.1,-1.0000
313579,WAIT_AMBIENT,1,307000,308,5.3750,5.3750,27.75,27.75,0.00,-1.00,24.1,-1.0000
314579,WAIT_AMBIENT,1,308000,309,5.2500,5.3750,27.00,28.00,-1.00,-1.00,24.1,-1.0000
315579,WAIT_AMBIENT,1,309000,310,5.2500,5.2500,28.50,27.25,1.25,-1.00,24.1,-1.0000
316579,WAIT_AMBIENT,1,310000,311,5.2500,5.3750,28.25,28.50,-0.25,-1.00,24.2,-1.0000
317579,WAIT_AMBIENT,1,311000,312,5.2500,5.3750,27.75,28.00,-0.25,-1.00,24.2,-1.0000
318579,WAIT_AMBIENT,1,312000,313,5.2500,5.3750,28.00,26.50,1.50,-1.00,24.2,-1.0000
319579,WAIT_AMBIENT,1,313000,314,5.2500,5.3750,28.50,27.25,1.25,-1.00,24.2,-1.0000
320579,WAIT_AMBIENT,1,314000,315,5.2500,5.3750,28.00,28.00,0.00,-1.00,24.1,-1.0000
321579,WAIT_AMBIENT,1,315000,316,5.2500,5.3750,28.00,27.25,0.75,-1.00,24.1,-1.0000
322579,WAIT_AMBIENT,1,316000,317,5.2500,5.3750,28.00,27.25,0.75,-1.00,24.1,-1.0000
323579,WAIT_AMBIENT,1,317000,318,5.2500,5.3750,27.75,26.75,1.00,-1.00,24.1,-1.0000
324579,WAIT_AMBIENT,1,318000,319,5.1250,5.3750,28.25,28.25,0.00,-1.00,24.1,-1.0000
325579,WAIT_AMBIENT,1,319000,320,5.1250,5.3750,28.50,28.25,0.25,-1.00,24.1,-1.0000
326579,WAIT_AMBIENT,1,320000,321,5.1250,5.3750,28.50,27.00,1.50,-1.00,24.1,-1.0000
327579,WAIT_AMBIENT,1,321000,322,5.1250,5.3750,27.00,27.00,0.00,-1.00,24.2,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=27.0C Tb=27.0C Tamb=24.2C
328579,WAIT_AMBIENT,1,322000,323,5.1250,5.5000,28.25,27.50,0.75,-1.00,24.2,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
329579,WAIT_AMBIENT,1,323000,324,5.1250,5.3750,28.50,27.00,1.50,-1.00,24.2,-1.0000
330579,WAIT_AMBIENT,1,324000,325,5.0000,5.5000,27.75,27.00,0.75,-1.00,24.1,-1.0000
331579,WAIT_AMBIENT,1,325000,326,5.0000,5.5000,28.25,27.75,0.50,-1.00,24.1,-1.0000
332579,WAIT_AMBIENT,1,326000,327,5.1250,5.3750,28.25,27.00,1.25,-1.00,24.2,-1.0000
333579,WAIT_AMBIENT,1,327000,328,5.0000,5.5000,28.25,27.50,0.75,-1.00,24.2,-1.0000
334579,WAIT_AMBIENT,1,328000,329,5.0000,5.5000,28.25,27.75,0.50,-1.00,24.2,-1.0000
335579,WAIT_AMBIENT,1,329000,330,5.0000,5.5000,28.50,28.25,0.25,-1.00,24.2,-1.0000
336579,WAIT_AMBIENT,1,330000,331,5.0000,5.5000,28.75,27.50,1.25,-1.00,24.2,-1.0000
337579,WAIT_AMBIENT,1,331000,332,5.0000,5.5000,28.25,27.75,0.50,-1.00,24.2,-1.0000
338579,WAIT_AMBIENT,1,332000,333,4.8750,5.5000,27.50,27.00,0.50,-1.00,24.2,-1.0000
339579,WAIT_AMBIENT,1,333000,334,4.8750,5.5000,28.00,27.50,0.50,-1.00,24.2,-1.0000
340579,WAIT_AMBIENT,1,334000,335,4.8750,5.5000,28.25,28.00,0.25,-1.00,24.2,-1.0000
341579,WAIT_AMBIENT,1,335000,336,4.8750,5.5000,28.00,26.50,1.50,-1.00,24.2,-1.0000
342579,WAIT_AMBIENT,1,336000,337,4.8750,5.5000,28.50,27.50,1.00,-1.00,24.2,-1.0000
343579,WAIT_AMBIENT,1,337000,338,4.8750,5.5000,28.25,26.00,2.25,-1.00,24.1,-1.0000
344579,WAIT_AMBIENT,1,338000,339,4.8750,5.5000,28.50,27.00,1.50,-1.00,24.1,-1.0000
345579,WAIT_AMBIENT,1,339000,340,4.8750,5.5000,28.50,26.75,1.75,-1.00,24.1,-1.0000
346579,WAIT_AMBIENT,1,340000,341,4.8750,5.5000,28.00,27.25,0.75,-1.00,24.1,-1.0000
347579,WAIT_AMBIENT,1,341000,342,4.7500,5.5000,28.00,27.25,0.75,-1.00,24.1,-1.0000
348579,WAIT_AMBIENT,1,342000,343,4.7500,5.5000,28.50,27.00,1.50,-1.00,24.1,-1.0000
349579,WAIT_AMBIENT,1,343000,344,4.7500,5.5000,27.50,27.25,0.25,-1.00,24.1,-1.0000
350579,WAIT_AMBIENT,1,344000,345,4.7500,5.5000,28.50,26.75,1.75,-1.00,24.1,-1.0000
351579,WAIT_AMBIENT,1,345000,346,4.7500,5.5000,28.25,28.00,0.25,-1.00,24.1,-1.0000
352579,WAIT_AMBIENT,1,346000,347,4.7500,5.6250,28.75,26.75,2.00,-1.00,24.2,-1.0000
353579,WAIT_AMBIENT,1,347000,348,4.7500,5.5000,28.75,27.00,1.75,-1.00,24.2,-1.0000
354579,WAIT_AMBIENT,1,348000,349,4.6250,5.5000,28.25,27.25,1.00,-1.00,24.2,-1.0000
355579,WAIT_AMBIENT,1,349000,350,4.7500,5.5000,28.50,27.75,0.75,-1.00,24.1,-1.0000
356579,WAIT_AMBIENT,1,350000,351,4.6250,5.5000,28.25,27.50,0.75,-1.00,24.1,-1.0000
357579,WAIT_AMBIENT,1,351000,352,4.6250,5.5000,28.50,27.75,0.75,-1.00,24.1,-1.0000
358579,WAIT_AMBIENT,1,352000,353,4.6250,5.6250,28.25,27.75,0.50,-1.00,24.1,-1.0000
359579,WAIT_AMBIENT,1,353000,354,4.6250,5.6250,28.75,27.50,1.25,-1.00,24.1,-1.0000
360579,WAIT_AMBIENT,1,354000,355,4.5000,5.6250,29.00,27.25,1.75,-1.00,24.1,-1.0000
361579,WAIT_AMBIENT,1,355000,356,4.5000,5.6250,28.75,27.25,1.50,-1.00,24.1,-1.0000
362579,WAIT_AMBIENT,1,356000,357,4.6250,5.6250,26.75,27.50,-0.75,-1.00,24.1,-1.0000
363579,WAIT_AMBIENT,1,357000,358,4.5000,5.6250,28.50,26.00,2.50,-1.00,24.1,-1.0000
364579,WAIT_AMBIENT,1,358000,359,4.5000,5.6250,28.75,27.25,1.50,-1.00,24.1,-1.0000
365579,WAIT_AMBIENT,1,359000,360,4.5000,5.6250,29.25,27.50,1.75,-1.00,24.1,-1.0000
366579,WAIT_AMBIENT,1,360000,361,4.5000,5.6250,28.00,27.25,0.75,-1.00,24.1,-1.0000
367579,WAIT_AMBIENT,1,361000,362,4.5000,5.6250,28.50,27.00,1.50,-1.00,24.1,-1.0000
368579,WAIT_AMBIENT,1,362000,363,4.5000,5.6250,28.50,27.00,1.50,-1.00,24.1,-1.0000
369579,WAIT_AMBIENT,1,363000,364,4.5000,5.6250,28.25,28.25,0.00,-1.00,24.1,-1.0000
370579,WAIT_AMBIENT,1,364000,365,4.3750,5.6250,28.00,26.50,1.50,-1.00,24.1,-1.0000
371579,WAIT_AMBIENT,1,365000,366,4.3750,5.6250,28.75,26.75,2.00,-1.00,24.1,-1.0000
372579,WAIT_AMBIENT,1,366000,367,4.3750,5.6250,29.50,26.75,2.75,-1.00,24.1,-1.0000
373579,WAIT_AMBIENT,1,367000,368,4.3750,5.6250,27.25,27.50,-0.25,-1.00,24.1,-1.0000
374579,WAIT_AMBIENT,1,368000,369,4.3750,5.6250,28.25,27.75,0.50,-1.00,24.1,-1.0000
375579,WAIT_AMBIENT,1,369000,370,4.3750,5.6250,28.75,26.75,2.00,-1.00,24.1,-1.0000
376579,WAIT_AMBIENT,1,370000,371,4.3750,5.6250,28.50,26.50,2.00,-1.00,24.1,-1.0000
377579,WAIT_AMBIENT,1,371000,372,4.3750,5.6250,28.50,26.75,1.75,-1.00,24.1,-1.0000
378579,WAIT_AMBIENT,1,372000,373,4.2500,5.6250,28.75,27.50,1.25,-1.00,24.1,-1.0000
379579,WAIT_AMBIENT,1,373000,374,4.3750,5.6250,28.50,27.00,1.50,-1.00,24.1,-1.0000
380579,WAIT_AMBIENT,1,374000,375,4.3750,5.6250,28.50,27.00,1.50,-1.00,24.1,-1.0000
381579,WAIT_AMBIENT,1,375000,376,4.2500,5.6250,28.75,27.25,1.50,-1.00,24.1,-1.0000
382579,WAIT_AMBIENT,1,376000,377,4.2500,5.6250,29.00,26.50,2.50,-1.00,24.1,-1.0000
383579,WAIT_AMBIENT,1,377000,378,4.2500,5.6250,28.75,26.50,2.25,-1.00,24.1,-1.0000
384579,WAIT_AMBIENT,1,378000,379,4.2500,5.6250,28.00,26.50,1.50,-1.00,24.1,-1.0000
385579,WAIT_AMBIENT,1,379000,380,4.2500,5.6250,28.50,26.75,1.75,-1.00,24.1,-1.0000
386579,WAIT_AMBIENT,1,380000,381,4.2500,5.6250,27.25,27.00,0.25,-1.00,24.1,-1.0000
387579,WAIT_AMBIENT,1,381000,382,4.1250,5.7500,28.75,26.50,2.25,-1.00,24.1,-1.0000
388579,WAIT_AMBIENT,1,382000,383,4.1250,5.6250,28.75,26.75,2.00,-1.00,24.1,-1.0000
389579,WAIT_AMBIENT,1,383000,384,4.1250,5.6250,28.50,26.75,1.75,-1.00,24.1,-1.0000
390579,WAIT_AMBIENT,1,384000,385,4.1250,5.7500,28.75,26.50,2.25,-1.00,24.1,-1.0000
391579,WAIT_AMBIENT,1,385000,386,4.1250,5.6250,29.00,26.75,2.25,-1.00,24.1,-1.0000
392579,WAIT_AMBIENT,1,386000,387,4.1250,5.6250,28.25,26.50,1.75,-1.00,24.1,-1.0000
393579,WAIT_AMBIENT,1,387000,388,4.1250,5.6250,28.75,28.00,0.75,-1.00,24.1,-1.0000
394579,WAIT_AMBIENT,1,388000,389,4.1250,5.7500,28.25,27.00,1.25,-1.00,24.1,-1.0000
395579,WAIT_AMBIENT,1,389000,390,4.0000,5.6250,28.50,26.75,1.75,-1.00,24.1,-1.0000
396579,WAIT_AMBIENT,1,390000,391,4.1250,5.6250,28.25,26.75,1.50,-1.00,24.1,-1.0000
397579,WAIT_AMBIENT,1,391000,392,4.0000,5.7500,27.50,26.75,0.75,-1.00,24.1,-1.0000
398579,WAIT_AMBIENT,1,392000,393,4.0000,5.7500,29.00,26.75,2.25,-1.00,24.1,-1.0000
399579,WAIT_AMBIENT,1,393000,394,4.0000,5.7500,28.25,27.50,0.75,-1.00,24.1,-1.0000
400579,WAIT_AMBIENT,1,394000,395,4.0000,5.7500,28.00,26.75,1.25,-1.00,24.1,-1.0000
401579,WAIT_AMBIENT,1,395000,396,4.0000,5.7500,29.25,27.25,2.00,-1.00,24.1,-1.0000
402579,WAIT_AMBIENT,1,396000,397,4.0000,5.7500,28.75,27.25,1.50,-1.00,24.1,-1.0000
403579,WAIT_AMBIENT,1,397000,398,4.0000,5.7500,28.00,27.25,0.75,-1.00,24.1,-1.0000
404579,WAIT_AMBIENT,1,398000,399,3.8750,5.6250,29.00,26.50,2.50,-1.00,24.1,-1.0000
405579,WAIT_AMBIENT,1,399000,400,3.8750,5.7500,28.75,27.25,1.50,-1.00,24.1,-1.0000
406579,WAIT_AMBIENT,1,400000,401,3.8750,5.7500,28.50,27.50,1.00,-1.00,24.1,-1.0000
407579,WAIT_AMBIENT,1,401000,402,3.8750,5.7500,29.00,27.25,1.75,-1.00,24.1,-1.0000
408579,WAIT_AMBIENT,1,402000,403,3.8750,5.7500,27.75,27.25,0.50,-1.00,24.1,-1.0000
409579,WAIT_AMBIENT,1,403000,404,3.8750,5.7500,29.00,26.50,2.50,-1.00,24.1,-1.0000
410579,WAIT_AMBIENT,1,404000,405,3.8750,5.7500,26.50,26.50,0.00,-1.00,24.1,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=26.5C Tamb=24.1C
411579,WAIT_AMBIENT,1,405000,406,3.8750,5.7500,29.25,27.25,2.00,-1.00,24.1,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
412579,WAIT_AMBIENT,1,406000,407,3.7500,5.7500,29.00,26.75,2.25,-1.00,24.1,-1.0000
413579,WAIT_AMBIENT,1,407000,408,3.8750,5.7500,29.00,27.50,1.50,-1.00,24.1,-1.0000
414579,WAIT_AMBIENT,1,408000,409,3.7500,5.7500,28.00,27.00,1.00,-1.00,24.1,-1.0000
415579,WAIT_AMBIENT,1,409000,410,3.7500,5.7500,29.25,27.50,1.75,-1.00,24.1,-1.0000
416579,WAIT_AMBIENT,1,410000,411,3.7500,5.7500,28.75,27.50,1.25,-1.00,24.0,-1.0000
417579,WAIT_AMBIENT,1,411000,412,3.7500,5.7500,28.50,27.25,1.25,-1.00,24.0,-1.0000
418579,WAIT_AMBIENT,1,412000,413,3.7500,5.7500,28.75,28.00,0.75,-1.00,24.0,-1.0000
419579,WAIT_AMBIENT,1,413000,414,3.7500,5.7500,28.00,27.00,1.00,-1.00,24.1,-1.0000
420579,WAIT_AMBIENT,1,414000,415,3.7500,5.7500,28.50,26.75,1.75,-1.00,24.1,-1.0000
421579,WAIT_AMBIENT,1,415000,416,3.7500,5.7500,27.00,26.75,0.25,-1.00,24.1,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=27.0C Tb=26.7C Tamb=24.1C
422579,WAIT_AMBIENT,1,416000,417,3.6250,5.7500,29.00,27.50,1.50,-1.00,24.1,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
423579,WAIT_AMBIENT,1,417000,418,3.6250,5.7500,28.25,25.25,3.00,-1.00,24.1,-1.0000
424579,WAIT_AMBIENT,1,418000,419,3.6250,5.7500,28.25,26.75,1.50,-1.00,24.1,-1.0000
425579,WAIT_AMBIENT,1,419000,420,3.6250,5.7500,28.50,27.25,1.25,-1.00,24.1,-1.0000
426579,WAIT_AMBIENT,1,420000,421,3.6250,5.7500,28.50,27.75,0.75,-1.00,24.1,-1.0000
427579,WAIT_AMBIENT,1,421000,422,3.6250,5.7500,28.50,27.50,1.00,-1.00,24.1,-1.0000
428579,WAIT_AMBIENT,1,422000,423,3.6250,5.7500,28.75,27.50,1.25,-1.00,24.0,-1.0000
429579,WAIT_AMBIENT,1,423000,424,3.6250,5.7500,28.50,28.00,0.50,-1.00,24.0,-1.0000
430579,WAIT_AMBIENT,1,424000,425,3.6250,5.7500,28.50,26.50,2.00,-1.00,24.1,-1.0000
431579,WAIT_AMBIENT,1,425000,426,3.6250,5.7500,28.00,26.75,1.25,-1.00,24.1,-1.0000
432579,WAIT_AMBIENT,1,426000,427,3.5000,5.7500,27.25,26.75,0.50,-1.00,24.1,-1.0000
433579,WAIT_AMBIENT,1,427000,428,3.5000,5.7500,29.00,27.25,1.75,-1.00,24.1,-1.0000
434579,WAIT_AMBIENT,1,428000,429,3.5000,5.7500,29.00,27.50,1.50,-1.00,24.1,-1.0000
435579,WAIT_AMBIENT,1,429000,430,3.5000,5.7500,28.25,26.50,1.75,-1.00,24.1,-1.0000
436579,WAIT_AMBIENT,1,430000,431,3.5000,5.7500,28.50,27.25,1.25,-1.00,24.1,-1.0000
437579,WAIT_AMBIENT,1,431000,432,3.5000,5.7500,28.50,27.25,1.25,-1.00,24.1,-1.0000
438579,WAIT_AMBIENT,1,432000,433,3.5000,5.7500,28.25,26.75,1.50,-1.00,24.1,-1.0000
439579,WAIT_AMBIENT,1,433000,434,3.5000,5.7500,28.75,27.25,1.50,-1.00,24.1,-1.0000
440579,WAIT_AMBIENT,1,434000,435,3.5000,5.7500,28.75,27.00,1.75,-1.00,24.1,-1.0000
441579,WAIT_AMBIENT,1,435000,436,3.3750,5.7500,29.25,27.00,2.25,-1.00,24.1,-1.0000
442579,WAIT_AMBIENT,1,436000,437,3.3750,5.7500,29.00,26.75,2.25,-1.00,24.1,-1.0000
443579,WAIT_AMBIENT,1,437000,438,3.3750,5.7500,27.75,25.75,2.00,-1.00,24.1,-1.0000
444579,WAIT_AMBIENT,1,438000,439,3.3750,5.7500,28.75,27.25,1.50,-1.00,24.1,-1.0000
445579,WAIT_AMBIENT,1,439000,440,3.3750,5.7500,27.25,27.00,0.25,-1.00,24.1,-1.0000
446579,WAIT_AMBIENT,1,440000,441,3.3750,5.7500,28.50,26.75,1.75,-1.00,24.1,-1.0000
