n,b_per_K,dT_K,pressure_Torr,R_total_percent
1.0,0.0,10.0,0.012456980494272218,1.580624398741337
1.0,0.0,10.0,0.013112045952258273,1.5443801600430795
1.0,0.0,10.0,0.013801558823439189,1.5080806006497083
1.0,0.0,10.0,0.014527330566900996,1.4717733227063823
1.0,0.0,10.0,0.015291267899507171,1.4355059688464733
1.0,0.0,10.0,0.01609537780514473,1.3993259724180307
1.0,0.0,10.0,0.016941772807387345,1.3632803100376067
1.0,0.0,10.0,0.01783267651942814,1.3274152592049004
1.0,0.0,10.0,0.018770429485862314,1.2917761636157765
1.0,0.0,10.0,0.019757495331666965,1.2564072086667988
1.0,0.0,10.0,0.020796467234532736,1.2213512094539691
1.0,0.0,10.0,0.021890074737550433,1.1866494133413896
1.0,0.0,10.0,0.023041190920151493,1.1523413189108656
1.0,0.0,10.0,0.024252839946140786,1.1184645128184068
1.0,0.0,10.0,0.025528205008652223,1.0850545257755861
1.0,0.0,10.0,0.02687063669289897,1.0521447085572566
1.0,0.0,10.0,0.028283661778689566,1.0197661286171833
1.0,0.0,10.0,0.02977099250583475,0.9879474875783778
1.0,0.0,10.0,0.03133653632678728,0.9567150595595653
1.0,0.0,10.0,0.03298440617213562,0.9260926500138655
1.0,0.0,10.0,0.03471893125592162,0.8961015744901824
1.0,0.0,10.0,0.03654466844916867,0.866760656492227
1.0,0.0,10.0,0.03846641425150099,0.8380862434014036
1.0,0.0,10.0,0.04048921739230442,0.8100922392561882
1.0,0.0,10.0,0.04261839209453522,0.7827901530382153
1.0,0.0,10.0,0.04485953203602197,0.7561891610084581
1.0,0.0,10.0,0.04721852504494004,0.7302961815612186
1.0,0.0,10.0,0.04970156856806445,0.7051159610207636
1.0,0.0,10.0,0.052315185952440606,0.6806511687910799
1.0,0.0,10.0,0.055066243583245855,0.6569025002826079
1.0,0.0,10.0,0.05796196892286703,0.6338687860756975
1.0,0.0,10.0,0.06100996949858357,0.61154710583875
1.0,0.0,10.0,0.0642182528887423,0.5899329055929048
1.0,0.0,10.0,0.06759524775992874,0.569020117004504
1.0,0.0,10.0,0.07114982601040433,0.5488012774852891
1.0,0.0,10.0,0.07489132607798205,0.5292676499882409
1.0,0.0,10.0,0.07882957747357616,0.5104093414980859
1.0,0.0,10.0,0.08297492660487786,0.49221541933033297
1.0,0.0,10.0,0.08733826395800094,0.47467402446590423
1.0,0.0,10.0,0.09193105270850606,0.4577724812612205
1.0,0.0,10.0,0.09676535883697175,0.4414974029809393
1.0,0.0,10.0,0.10185388282822885,0.4258347927043271
1.0,0.0,10.0,0.10720999303753742,0.41077013925194805
1.0,0.0,10.0,0.11284776081136579,0.3962885078705014
1.0,0.0,10.0,0.11878199745503625,0.3823746254946858
1.0,0.0,10.0,0.12502829314436154,0.36901296048017507
1.0,0.0,10.0,0.1316030578834957,0.35618779676813705
1.0,0.0,10.0,0.13852356461660462,0.3438833024998589
1.0,0.0,10.0,0.1458079946066139,0.33208359315211045
1.0,0.0,10.0,0.15347548520025558,0.32077278930604525
1.0,0.0,10.0,0.16154618010489644,0.30993506920020675
1.0,0.0,10.0,0.17004128230923643,0.29955471624762975
1.0,0.0,10.0,0.1789831097869027,0.28961616172133997
1.0,0.0,10.0,0.1883951541292886,0.28010402283118463
1.0,0.0,10.0,0.19830214226166915,0.27100313642811624
1.0,0.0,10.0,0.2087301014047364,0.26229858858228816
1.0,0.0,10.0,0.21970642745221153,0.25397574028509506
1.0,0.0,10.0,0.23125995694418106,0.2460202495289332
1.0,0.0,10.0,0.2434210428252359,0.2384180900161903
1.0,0.0,10.0,0.25622163418644706,0.2311555667461107
1.0,0.0,10.0,0.269695360200665,0.2242193287226968
1.0,0.0,10.0,0.28387761847166376,0.21759637901939133
1.0,0.0,10.0,0.29880566802922937,0.2112740824279813
1.0,0.0,10.0,0.3145187272145109,0.2052401709095042
1.0,0.0,10.0,0.3310580767127861,0.19948274705450242
1.0,0.0,10.0,0.34846716800433625,0.19399028574944577
1.0,0.0,10.0,0.366791737518338,0.1887516342346407
1.0,0.0,10.0,0.38607992678968106,0.1837560107276648
1.0,0.0,10.0,0.40638240893437044,0.1789930017747965
1.0,0.0,10.0,0.42775252177579887,0.17445255848291819
1.0,0.0,10.0,0.45024640797162163,0.17012499177087026
1.0,0.0,10.0,0.4739231625093784,0.1660009667715734
1.0,0.0,10.0,0.49884498795834276,0.1620714965032688
1.0,0.0,10.0,0.5250773578854879,0.1583279349203659
1.0,0.0,10.0,0.552689188864875,0.15476196944315124
1.0,0.0,10.0,0.5817530215323635,0.15136561305850726
1.0,0.0,10.0,0.6123452111613106,0.14813119607348657
1.0,0.0,10.0,0.6445461282599118,0.14505135759725896
1.0,0.0,10.0,0.6784403697172101,0.14211903681822236
1.0,0.0,10.0,0.7141169810524661,0.13932746413720665
1.0,0.0,10.0,0.7516696903517901,0.13667015221010548
1.0,0.0,10.0,0.7911971545066018,0.13414088694851944
1.0,0.0,10.0,0.832803218400853,0.1317337185204437
1.0,0.0,10.0,0.8765971877279173,0.12944295238852543
1.0,0.0,10.0,0.9226941161538957,0.12726314041864306
1.0,0.0,10.0,0.9712151075817389,0.12518907208705077
1.0,0.0,10.0,1.0222876343103102,0.12321576581091342
1.0,0.0,10.0,1.076045871924221,0.121338460423015
1.0,0.0,10.0,1.1326310517942668,0.1195526068085373
1.0,0.0,10.0,1.192191832114505,0.11785385971874174
1.0,0.0,10.0,1.254884688450791,0.11623806977401063
1.0,0.0,10.0,1.320874324826769,0.11470127566588495
1.0,0.0,10.0,1.3903341064273358,0.11323969656611421
1.0,0.0,10.0,1.4634465150563152,0.11184972474864718
1.0,0.0,10.0,1.5404036285449538,0.11052791842869336
1.0,0.0,10.0,1.6214076253706786,0.10927099482183067
1.0,0.0,10.0,1.7066713158118654,0.1080758234243584
1.0,0.0,10.0,1.7964187010339918,0.1069394195154949
1.0,0.0,10.0,1.8908855615760498,0.1058589378804875
1.0,0.0,10.0,1.990320076783208,0.1048316667531024
1.0,0.0,10.0,2.094983476813121,0.10385502197547414
1.0,0.0,10.0,2.205150728928738,0.1029265413716951
1.0,0.0,10.0,2.3211112598806958,0.10204387933236969
1.0,0.0,10.0,2.4431697162770436,0.10120480160540346
1.0,0.0,10.0,2.5716467649379586,0.10040718028936357
1.0,0.0,10.0,2.7068799353380433,0.09964898902397046
1.0,0.0,10.0,2.849224506349518,0.0989282983734796
1.0,0.0,10.0,2.9990544396158607,0.09824327139709155
1.0,0.0,10.0,3.1567633620080344,0.09759215940172705
1.0,0.0,10.0,3.322765599744396,0.09697329787135
1.0,0.0,10.0,3.497497266890997,0.09638510256737565
1.0,0.0,10.0,3.6814174111020592,0.0958260657947907
1.0,0.0,10.0,3.875009219610563,0.09529475282854527
1.0,0.0,10.0,4.078781288637367,0.09478979849437685
1.0,0.0,10.0,4.2932689595536635,0.09430990389875937
1.0,0.0,10.0,4.5190357253072495,0.09385383330289265
1.0,0.0,10.0,4.756674710807369,0.0934204111348036
1.0,0.0,10.0,5.00681023115746,0.09300851913489616
1.0,0.0,10.0,5.270099431829364,0.0926170936295323
1.0,0.0,10.0,5.547234015088183,0.09224512292758114
1.0,0.0,10.0,5.838942057203225,0.09189164483518475
1.0,0.0,10.0,6.145989921219274,0.09155574428412194
1.0,0.0,10.0,6.469184270313132,0.09123655106861861
1.0,0.0,10.0,6.8093741870250835,0.09093323768665229
1.0,0.0,10.0,7.16745340393265,0.09064501728108798
1.0,0.0,10.0,7.544362651627123,0.09037114167642635
1.0,0.0,10.0,7.941092130161139,0.09011089950730078
1.0,0.0,10.0,8.358684110460485,0.08986361443434898
1.0,0.0,10.0,8.798235672534217,0.08962864344415067
1.0,0.0,10.0,9.26090158767697,0.08940537522912351
1.0,0.0,10.0,9.74789735223523,0.08919322864415768
1.0,0.0,10.0,10.260502380908038,0.08899165123623654
1.0,0.0,10.0,10.800063367971216,0.08880011784424546
1.0,0.0,10.0,11.367997825255749,0.08861812926530543
1.0,0.0,10.0,11.965797806174857,0.08844521098494429
1.0,0.0,10.0,12.595033825583783,0.08828091196801946
1.0,0.0,10.0,13.257358985770013,0.08812480350783858
1.0,0.0,10.0,13.954513319413879,0.08797647813045817
1.0,0.0,10.0,14.688328360928756,0.08783554855187337
1.0,0.0,10.0,15.460731958190992,0.08770164668561176
1.0,0.0,10.0,16.273753337300388,0.08757442269831106
1.0,0.0,10.0,17.12952843367724,0.08745354411092698
1.0,0.0,10.0,18.03030550350178,0.08733869494383928
1.0,0.0,10.0,18.978451030237625,0.0872295749031693
1.0,0.0,10.0,19.976455941757308,0.08712589860699893
1.0,0.0,10.0,21.026942154402654,0.08702739484911515
1.0,0.0,10.0,22.13266946117282,0.08693380589874788
1.0,0.0,10.0,23.2965427821356,0.08684488683459168
1.0,0.0,10.0,24.521619796110887,0.0867604049112014
1.0,0.0,10.0,25.811118973675196,0.08668013895665183
1.0,0.0,10.0,27.1684280325918,0.08660387879955156
1.0,0.0,10.0,28.597112837879422,0.08653142472427877
1.0,0.0,10.0,30.100926769902348,0.08646258695288456
1.0,0.0,10.0,31.683820585092676,0.08639718515248695
1.0,0.0,10.0,33.34995279521093,0.08633504796697888
1.0,0.0,10.0,35.10370059241213,0.08627601257158446
1.0,0.0,10.0,36.94967134882033,0.08621992424970859
1.0,0.0,10.0,38.89271472082188,0.08616663599021468
1.0,0.0,10.0,40.93793538987814,0.0861160081049972
1.0,0.0,10.0,43.09070647332848,0.08606790786502838
1.0,0.0,10.0,45.35668364041746,0.0860222091547902
1.0,0.0,10.0,47.74181997062999,0.0859787921434263
1.0,0.0,10.0,50.252381593370636,0.08593754297241407
1.0,0.0,10.0,52.894964150073484,0.08589835345853558
1.0,0.0,10.0,55.67651012199308,0.08586112081157005
1.0,0.0,10.0,58.60432706919768,0.08582574736613058
1.0,0.0,10.0,61.68610682868276,0.08579214032651272
1.0,0.0,10.0,64.92994572203962,0.0857602115244438
1.0,0.0,10.0,68.34436582576978,0.08572987718868941
1.0,0.0,10.0,71.93833736012435,0.08570105772609526
1.0,0.0,10.0,75.72130225528745,0.08567367751366461
1.0,0.0,10.0,79.703198956817,0.08564766470067209
1.0,0.0,10.0,83.89448853550809,0.08562295102088058
1.0,0.0,10.0,88.30618217027678,0.08559947161392856
1.0,0.0,10.0,92.94987007626396,0.08557716485557698
1.0,0.0,10.0,97.83775195415957,0.08555597219654931
1.0,0.0,10.0,102.9826690407396,0.0855358380091209
1.0,0.0,10.0,108.39813784482234,0.08551670944172418
1.0,0.0,10.0,114.09838565726807,0.08549853628028181
1.0,0.0,10.0,120.0983879283172,0.08548127081693391
1.0,0.0,10.0,126.4139076104604,0.08546486772498252
1.0,0.0,10.0,133.06153657020144,0.08544928394014217
1.0,0.0,10.0,140.0587391775079,0.08543447854774122
1.0,0.0,10.0,147.42389818746622,0.08542041267547429
1.0,0.0,10.0,155.1763630346785,0.08540704939159482
1.0,0.0,10.0,163.3365006672823,0.08539435360803704
1.0,0.0,10.0,171.92574905413258,0.08538229198846725
1.0,0.0,10.0,180.96667350573028,0.0853708328609537
1.0,0.0,10.0,190.48302595685212,0.0853599461348109
1.0,0.0,10.0,200.49980736663028,0.08534960322175156
1.0,0.0,10.0,211.04333340001605,0.08533977696094652
1.0,0.0,10.0,222.141303563183,0.08533044154774849
1.0,0.0,10.0,233.82287397449844,0.085321572466035
1.0,0.0,10.0,246.1187339622498,0.0853131464238599
1.0,0.0,10.0,259.06118669034555,0.08530514129239108
1.0,0.0,10.0,272.6842340238268,0.08529753604784585
1.0,0.0,10.0,287.02366585712923,0.08529031071635718
1.0,0.0,10.0,302.11715413978243,0.08528344632146023
1.0,0.0,10.0,318.00435184656374,0.08527692483448757
1.0,0.0,10.0,334.7269971521185,0.08527072912705158
1.0,0.0,10.0,352.3290230837293,0.08526484292621372
1.0,0.0,10.0,370.8566729403078,0.08525925077178531
1.0,0.0,10.0,390.35862178084193,0.08525393797567116
1.0,0.0,10.0,410.8861043014455,0.08524889058338925
1.0,0.0,10.0,432.49304943699366,0.08524409533743338
1.0,0.0,10.0,455.2362220409404,0.08523953964238995
1.0,0.0,10.0,479.17537201554364,0.08523521153203095
1.0,0.0,10.0,504.3733912842846,0.08523109963771702
1.0,0.0,10.0,530.8964790188716,0.08522719315873228
1.0,0.0,10.0,558.8143155549053,0.08522348183377382
1.0,0.0,10.0,588.2002454531223,0.08521995591410647
1.0,0.0,10.0,619.131470187112,0.08521660613793891
1.0,0.0,10.0,651.6892509637765,0.08521342370610974
1.0,0.0,10.0,685.9591222093377,0.08521040025892823
1.0,0.0,10.0,722.0311162817685,0.08520752785436958
1.0,0.0,10.0,760.0,0.08520479894702504
